RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
38965,Hercules,CA,San Francisco,Contra Costa,2690,209800,210700,212000,213400,215000,216700,218500,220300,222200,224100,225600,226700,227400,227500,227200,226300,225000,223100,220900,218200,215200,212100,209200,206300,203800,201900,200600,199700,199200,198900,198900,199100,199600,200400,201500,202700,204300,206300,208700,211600,215000,219000,223400,228300,233700,239500,245400,251400,257600,263700,269900,276100,282400,288800,295500,302300,309600,317100,324400,331800,339200,346600,353700,360600,367200,373300,379000,384100,389000,393600,397700,401300,405000,408700,412600,416600,420900,425500,430400,435600,440900,446200,451300,456400,461600,466800,472100,477600,483200,488500,493300,497200,500700,504800,509900,515700,521600,527500,533900,539300,542300,543600,545300,549800,559300,573500,590600,609200,627500,643000,655200,664500,671600,676800,679200,677400,671800,664400,657200,651300,646900,643500,640900,639100,638400,640500,646000,653400,658700,657000,646800,631600,616500,603800,593500,584900,577000,569100,560900,552200,544200,537100,530200,522300,512700,500800,487400,475200,465200,456000,446200,436500,427600,419500,411800,404200,397100,389800,382700,376800,372100,368000,364500,361900,359600,358200,358400,359600,360900,364000,368300,371400,372200,372000,370900,368400,363900,358800,355100,353200,351500,350500,350200,348800,344500,337000,331600,329600,327400,325300,325600,327200,327800,327300,325900,327200,334400,346600,357000,363500,371100,380200,386800,389900,393200,396500,400100,404300,409600,414300,418900,424900,432300,438500,442700,446500,451800,457700,462900,466100,466900,468500,473400,479400,484400,489800,496500,503400,509700,516900,524800,529700,534100,538200,540600,542000,545400,547800,549000,551800,557100,563500,570600,576300,579300,581700,584800,587800,590300,592700,594700,597000,600300,604400,608700,613500,617800,620100,619900,619000,619000,621800,626900,633500,638400
47544,San Anselmo,CA,San Francisco,Marin,2795,339300,338800,338300,337800,337500,337500,337800,338400,339600,341200,342900,344500,346500,348700,351100,353800,356700,359700,363000,366500,370300,374200,377800,381100,384200,387200,390000,392800,395500,398300,401400,404700,408600,413000,417700,422700,428200,434400,441200,448700,456900,465600,475000,485000,495500,506200,516600,526400,535800,544600,552900,560600,567700,574300,580600,586500,592100,597100,601300,604500,606900,608300,609200,609600,609700,609700,610000,610500,611400,612600,614200,616000,618000,620500,623600,627500,631900,637000,642700,649700,657300,663400,667500,670300,672200,673900,676600,681100,687400,695000,703000,710800,718600,727100,736700,747800,760200,773000,785100,795400,803700,810400,816300,822000,828500,836300,845400,855700,866300,875600,882800,887800,890600,891600,890800,888100,884000,880000,877200,876300,876900,878200,880100,882900,886100,889400,892300,894400,896000,896300,894400,890700,885400,879600,874500,870900,868500,866600,863500,858700,853100,847800,843300,840200,837000,833000,829000,823800,816600,809500,803100,797000,791600,786600,781200,774900,766500,756700,747100,740100,736000,734400,734400,736600,738300,741200,746700,747700,747700,751700,755900,755900,754100,747800,741300,735400,731200,726800,721800,715600,709900,705500,703900,703900,704900,707100,710100,711500,710700,710000,708600,711000,717900,726000,731600,737500,743300,750000,756400,765500,777900,789100,799300,812900,828500,840300,849500,859200,869000,877100,880900,883600,888000,890300,890900,893100,894200,894600,896400,897900,898700,905800,918400,928800,934800,942100,948700,957000,974000,995700,1015900,1033500,1049200,1056600,1060300,1064200,1070800,1077900,1084400,1079100,1062300,1047600,1039600,1035100,1034500,1041400,1051800,1058200,1060100,1067800,1084100,1102300,1117200,1130200,1147100,1165200,1177700,1182000,1187100,1200800,1216300,1226200,1236200,1252700,1264900
25078,Healdsburg,CA,Santa Rosa,Sonoma,2840,196000,196000,195900,195800,195900,196000,196400,197100,198200,199600,201200,202700,204300,206100,207900,209700,211400,213100,214900,216700,218600,220500,222300,223800,225100,226400,227700,228900,230200,231500,233000,234600,236600,239000,241400,244000,246800,249900,253200,256900,260900,265300,270200,275600,281700,288300,295100,301800,308700,315400,322000,328100,333900,339300,344400,349000,353500,357700,361400,364500,367300,369500,371200,372700,374000,375300,376900,378900,381300,384200,387600,391200,395100,399100,403400,408000,412600,417600,423000,429500,436700,443300,448700,453500,457500,460700,463500,466400,469500,472900,476500,479900,483000,486300,490500,496000,503500,513100,524600,537500,550700,563500,575500,586300,596400,605900,614400,622400,629800,636000,641200,645700,649200,651600,653300,654100,654600,654900,654900,654700,654100,652000,648400,644200,639800,635700,631700,627100,622100,616900,611200,605900,601400,596800,591400,585400,578200,570200,561700,553400,546200,540100,533900,527700,521900,516200,511800,509500,507800,506600,505500,505000,505200,505500,505100,504600,503900,502100,498900,495100,491700,489700,488600,489100,487400,486600,490000,490400,485000,482200,482400,480700,481600,486500,490700,492700,493300,491000,486200,483400,481300,476900,471300,468400,466900,461700,456700,451400,448200,446500,448200,451800,460300,471100,481400,487500,491600,495600,501500,509800,518400,524200,524500,525200,529600,537400,546800,559900,569000,575700,578600,579300,581800,591300,601300,605400,603200,600100,599600,601500,603100,602700,604200,609700,615100,617600,618100,617000,620500,629400,638400,646900,658200,667000,673900,681000,686800,694800,712100,733500,749500,762500,774200,777500,776600,783400,793000,798000,801800,806000,805000,806700,814300,819400,817700,820700,827900,837600,847800,857100,866000,871600,881500,900300,915300
113441,Alum Rock,CA,San Jose,Santa Clara,3126,165600,166500,167400,168400,169300,170300,171400,172600,174100,175800,177400,178900,180400,182000,183600,185300,186900,188500,190200,191900,193900,196000,198000,199800,201600,203400,205300,207300,209300,211400,213800,216400,219400,222900,226400,229900,233800,237900,242300,247000,252000,257100,262500,268100,274100,280400,286500,292300,298000,303500,308800,313900,318600,323000,327200,331000,334700,338400,341600,344500,347100,349400,351600,353600,355600,357500,359400,361300,363200,365300,367500,369500,371400,373200,375000,376800,378600,380500,382400,384500,386200,386900,387100,387300,387500,388200,389600,391700,394200,397300,400900,404900,409200,414100,419700,426000,433100,440600,448500,456100,463200,470000,476900,484000,491600,499600,507800,516200,524800,533700,542900,551300,558300,564100,569200,573700,577700,580700,583000,584800,586800,589700,594100,597800,600200,602600,605100,607700,610500,613200,615800,618100,619700,621200,622700,621400,617300,611800,605000,597700,591000,584900,579300,572400,561800,546900,527400,505700,486700,470800,454600,438300,422200,406000,389600,371900,353200,334500,320000,312600,310900,311800,313400,314800,316800,321100,321800,320900,323400,327000,326400,325600,325200,325200,324700,322400,319200,315000,310700,308800,308800,308600,308400,307800,304500,298000,293200,292100,290500,288900,291700,297000,301400,305900,313100,320700,327200,331600,335700,340200,345100,349600,355300,361100,367400,378000,390700,400200,406900,414800,422100,428500,434500,440900,447400,453500,459900,465400,469800,473700,478300,482600,486800,491000,496300,502500,508500,512500,515600,522200,530300,535200,537600,540300,541300,541200,541800,544600,550200,557800,566200,572900,576900,580200,586200,594600,601700,608200,616600,625800,631500,634600,636400,639600,645900,654500,664700,677500,692800,708500,720900,729500,739900,755000,765700
36958,Pinole,CA,San Francisco,Contra Costa,3128,172200,172000,171900,171800,171700,171700,171800,171800,172000,172300,172500,172400,172300,172100,171900,171700,171500,171300,171300,171300,171600,172100,172800,173400,174200,175100,176100,177300,178500,179800,181400,183100,185200,187500,189900,192100,194400,196700,199100,201500,204000,206600,209500,212700,216500,220800,225200,229500,234000,238600,243200,247600,251800,255900,259800,263600,267400,271300,274800,278100,281200,284100,287000,289700,292400,295200,298400,302000,306100,310900,315800,320800,326000,331400,336800,342200,347500,352600,357800,363500,369300,374000,377800,381800,386200,390700,395300,399500,403300,406800,410200,413300,416600,420600,425300,430200,434600,438800,444300,451700,460100,468100,474600,479000,483000,488100,495000,504200,515400,527300,538700,548200,555200,560700,564800,567400,569100,570000,570300,570100,569200,566800,563300,557800,551400,546500,544900,546100,547900,546500,540500,532000,523900,517700,513300,508800,503400,496800,489200,481000,473400,466100,457800,447300,434200,419300,403900,390900,381500,373400,364100,354600,346200,338300,330400,322600,315200,308300,302400,298000,294800,292100,289200,286500,284700,283500,282800,282700,283500,284900,286200,287500,287100,287200,289200,290500,288200,286700,286700,286800,286400,284300,279300,273400,269600,268200,268800,270100,269900,268300,268100,269300,271600,274400,276300,277300,278400,278300,276800,277600,281300,285700,289700,293500,296800,301900,310100,318800,325400,331300,337200,342200,347700,354200,360900,366800,371200,375700,384100,395300,405000,410600,414300,416900,419200,421600,425800,430000,434800,439400,442700,443700,445500,448400,451600,454300,457700,460200,460600,461000,464300,469500,474600,480100,486900,492900,496100,498600,503100,507900,511400,514200,517300,521300,526600,531400,535200,539300,542900,544900,547800,551900,556900,564600,572100
27244,Stanford,CA,San Jose,Santa Clara,3304,738900,746500,754000,761600,769300,777100,785600,794100,803900,814600,824600,833300,842100,850500,858500,866200,873500,880800,888300,895700,904000,913200,921600,928900,936300,943600,951100,959000,967500,976900,987800,999800,1014100,1030400,1047200,1064300,1083000,1102600,1123400,1145600,1169100,1193900,1220400,1247800,1277000,1307300,1336600,1364100,1390900,1415900,1439300,1461200,1481500,1500700,1519300,1536500,1552800,1568100,1581500,1592200,1600700,1606700,1610800,1613500,1615500,1617500,1620200,1622900,1625300,1628000,1630700,1632500,1632900,1632100,1630700,1629100,1627800,1627900,1629100,1634300,1638300,1633200,1618400,1601000,1584200,1573100,1570600,1577200,1591200,1611800,1637700,1666000,1695300,1725600,1756800,1788600,1819800,1846800,1867200,1878800,1880500,1871200,1851200,1823900,1799700,1787700,1790100,1803700,1825200,1851000,1877600,1901000,1919900,1936300,1952000,1967700,1983200,1996200,2005000,2009600,2011000,2011100,2010100,2006700,2002700,2001600,2001600,2001000,2000400,1998700,1992400,1979600,1961800,1943900,1926800,1908900,1891800,1879200,1866600,1852000,1838500,1826400,1811900,1793700,1773000,1753200,1731900,1707100,1683900,1668700,1656100,1644400,1636600,1630900,1620000,1601500,1578200,1554600,1536900,1528600,1529700,1539800,1553000,1567200,1578500,1590100,1597100,1603800,1622800,1641500,1659300,1681600,1694000,1676300,1663100,1664300,1669900,1665000,1661800,1669700,1677000,1680600,1682100,1694700,1728800,1776200,1816800,1839600,1835600,1828000,1849600,1895000,1937200,1970700,2007500,2048000,2088700,2121200,2149400,2187300,2237000,2280100,2315200,2349100,2396600,2462500,2527200,2562900,2569100,2574700,2584900,2591300,2608400,2636200,2649700,2654300,2682300,2719300,2745800,2762700,2781700,2802600,2824900,2836200,2860000,2913600,2982200,3025000,3046900,3084300,3129200,3165000,3195900,3219300,3233400,3245000,3245100,3250400,3275600,3300400,3312900,3313400,3310100,3309700,3305300,3304600,3289600,3269700,3272100,3287100,3302200,3321200,3314000,3307100,3324000,3345500,3361300,3401900,3455000,3530100,3592700,3641300,3661400,3675000,3678600
28774,Half Moon Bay,CA,San Francisco,San Mateo,3309,329100,328100,327400,326900,326700,326800,327300,328200,329500,331500,333900,336600,339800,343300,347000,351000,355100,359200,363200,367200,371100,374900,378600,382000,385200,388200,391300,394200,397200,400200,403400,406800,410800,415200,420200,425700,432000,438900,446400,454600,463200,472200,481500,490900,500600,510400,520200,529700,539100,548300,557200,565600,573400,580300,586500,591900,596200,599800,602700,604800,605800,606000,605500,604300,602600,600500,598500,596300,594400,593100,592900,593600,595000,597400,600800,604900,609400,614100,618700,624100,629400,632700,634100,635500,636700,637600,638300,639300,641100,644000,648500,654500,662200,671400,681500,691900,702400,713000,724300,736000,747400,758300,768800,778700,788200,796900,804600,811900,819800,828500,837700,846000,852900,858200,862200,864800,866900,869800,873300,875800,876000,873000,867100,859500,852700,848100,845700,844500,844000,844500,845300,845000,845200,846600,848200,848400,847700,846300,843800,839100,832700,826500,820800,814100,807700,803300,799800,794700,788000,781600,776200,771000,765900,761700,756500,748000,738400,730400,724700,720900,718200,715700,713400,711400,709300,709500,709800,711400,711200,709500,707100,707500,707500,704000,694900,687800,688600,687000,679900,674600,667000,653400,642100,637900,638600,642700,647900,651600,646800,635300,627400,627300,634800,646200,657100,662500,664500,666900,674500,681900,687900,697600,712800,726600,738600,751000,760900,765800,769200,775100,784600,791900,798800,807000,814500,819200,824400,829600,835800,845000,855200,862100,865500,870300,875300,881900,892300,902000,913700,931900,949500,961700,970500,973000,971700,971900,973300,980300,988800,993900,999500,1007300,1016200,1027400,1036600,1039700,1039800,1040400,1042100,1046000,1051400,1057600,1066600,1078700,1085500,1091400,1105100,1122700,1141700,1169600,1206000,1238800,1261700,1281300,1292400
42569,Orinda,CA,San Francisco,Contra Costa,3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275400,1286300,1291100,1278300,1258000,1243700,1236600,1234100,1228400,1217600,1216100,1225100,1237400,1252400,1280400,1318000,1344700,1357900,1369400,1383200,1392100,1401200,1412900,1423800,1428800,1432200,1437600,1436700,1430300,1427700,1433800,1442200,1450200,1457800,1462200,1467300,1477200,1492500,1510100,1532500,1545600,1547800,1564800,1599000,1628500,1647100,1660000,1670600,1683400,1697000,1711400,1723600
32942,Moraga,CA,San Francisco,Contra Costa,3685,409100,407300,405500,403600,401900,400200,398700,397500,396900,396900,397200,397500,398200,399400,401000,402800,405000,407400,410100,413200,417000,421200,425300,429300,433700,438500,443600,448800,454000,459100,464200,469400,474900,480800,486600,492500,499200,506500,514400,522900,531800,541100,551000,561600,573200,585500,597600,609600,621800,633900,645700,657200,668000,678200,687800,697100,706000,714300,721600,727900,733600,738600,742900,746400,749000,751100,753000,755000,757300,759900,762300,764700,767300,770200,773300,776300,779000,781700,784600,787400,791100,795900,801500,807100,813100,819400,825600,831200,836000,840200,843800,847300,851600,857600,865500,874500,883300,891500,900000,910200,921900,934300,945700,955300,964200,973800,984800,997500,1011400,1025100,1038200,1049500,1057700,1062800,1064700,1064300,1063000,1062400,1063100,1065800,1069100,1070800,1068700,1062100,1054800,1054200,1064700,1084100,1104300,1116100,1114500,1102100,1083800,1064600,1050200,1042000,1036400,1028200,1014400,996200,977800,961800,948100,935900,923700,910100,896300,887000,883500,882800,881800,881300,882600,885200,887600,890500,893200,893700,893400,893200,892400,891400,890500,889400,889900,892300,894200,896800,898900,898800,894400,884900,871200,859800,857800,853900,842000,826200,812000,794900,781200,775700,778700,783300,784200,779500,769000,763100,760800,760500,766500,780300,796200,814300,828900,841700,861300,884300,903700,921900,941200,958600,974200,993800,1021500,1052300,1078300,1102600,1128900,1155000,1170800,1175800,1177500,1184700,1189900,1185000,1172900,1160700,1154600,1154200,1152200,1146500,1145900,1149200,1154300,1161700,1172800,1182700,1188200,1192400,1201400,1207900,1208800,1208400,1215700,1228600,1242600,1252000,1260500,1270700,1283300,1294200,1300200,1300100,1301500,1306700,1311400,1316000,1324300,1332300,1338100,1344000,1342800,1335100,1332600,1339800,1348000,1354600,1359700,1362200,1367100,1376600,1384700,1392400,1399900
6495,Piedmont,CA,San Francisco,Alameda,3696,542500,542000,541700,541600,541700,542000,542700,543400,544800,546900,549200,551100,553000,555100,557200,559300,561200,562800,564300,565300,566500,568000,569400,570100,570700,571500,572600,574100,576200,578900,582500,586800,592600,599900,608600,618100,629300,642000,656400,672300,689400,707600,726500,745900,766000,786500,806500,825300,843300,860000,875400,889300,901600,912000,920700,927300,932200,936200,939200,940500,940400,939700,938500,937300,936100,935100,934600,934400,934800,936600,939900,943900,948600,954400,961300,969400,978100,987300,996300,1008200,1020800,1028600,1032400,1038100,1045400,1053700,1062700,1072200,1082500,1095200,1111400,1129900,1149600,1169700,1189400,1208200,1226800,1245700,1266400,1288700,1311400,1333500,1354900,1375500,1397100,1421200,1447500,1474100,1498400,1516400,1526600,1529600,1527600,1523600,1518900,1513500,1508200,1504600,1501400,1496900,1491200,1485600,1481400,1479300,1478100,1475400,1469300,1460100,1450500,1443600,1436400,1426600,1414400,1400700,1385800,1371200,1356100,1339500,1320300,1299600,1279500,1262400,1245600,1229400,1216100,1206000,1196200,1186900,1177800,1169900,1162900,1157200,1153800,1153200,1149400,1140600,1128600,1115200,1102800,1098300,1102700,1113900,1128200,1143200,1158600,1168700,1171700,1175700,1184600,1200700,1216900,1220300,1212300,1202700,1199800,1199100,1191300,1177100,1172000,1167600,1160000,1151500,1152300,1158900,1170000,1174100,1173200,1176800,1185900,1192000,1199400,1213300,1231700,1250200,1267500,1290300,1319300,1353200,1386200,1411800,1431000,1451300,1477700,1510800,1553000,1597500,1637800,1666000,1685100,1699700,1713300,1718900,1719600,1728000,1741600,1755800,1763700,1766300,1767800,1776700,1785000,1792000,1800800,1812400,1821900,1835500,1857200,1882500,1904700,1928100,1948900,1962300,1978300,1998800,2004600,2008100,2022700,2037300,2045500,2055700,2069800,2084700,2092300,2100700,2108200,2114900,2123400,2135300,2150300,2176300,2195500,2196000,2193600,2200900,2214600,2221000,2221600,2226200,2239400,2259000,2291600,2326800,2354000,2378600,2392000
55743,Hillsborough,CA,San Francisco,San Mateo,3797,1019100,1024300,1030000,1036100,1042500,1049300,1056900,1064800,1074300,1085000,1095300,1104500,1113900,1123200,1132300,1140800,1148700,1156000,1163100,1169800,1177400,1186000,1194100,1201400,1209400,1218000,1227300,1237300,1247900,1259200,1271800,1285300,1301100,1319000,1337600,1356800,1378200,1401500,1426900,1454500,1484000,1515400,1549400,1585600,1625000,1667100,1709800,1752100,1795200,1837700,1879200,1918600,1955200,1988400,2018900,2046300,2071000,2093500,2113000,2129400,2143700,2155900,2166600,2176000,2184200,2192200,2201200,2210700,2221000,2232900,2246400,2260900,2276200,2292100,2308600,2324800,2339800,2354300,2368400,2384800,2397800,2400800,2396000,2390400,2382600,2373400,2364700,2359600,2359600,2365500,2376100,2390900,2412300,2440600,2472400,2503800,2532000,2556500,2580700,2607400,2635400,2662600,2686600,2705300,2719500,2730200,2737400,2743300,2751100,2760500,2769600,2775000,2775000,2771900,2768700,2765000,2761900,2760900,2762500,2764900,2767200,2769500,2771900,2773200,2772500,2771200,2770600,2770600,2772700,2778200,2784900,2789300,2792200,2794300,2794800,2791800,2784800,2773100,2754900,2728200,2696800,2668500,2646100,2627500,2611900,2598800,2586000,2568100,2545600,2524700,2507900,2491700,2475800,2461100,2443200,2417400,2385600,2352100,2325700,2314400,2317700,2330000,2348200,2367700,2387000,2403800,2411600,2409600,2403100,2404100,2399500,2390800,2388100,2380600,2358400,2345800,2351000,2350900,2342700,2346100,2363500,2371500,2376500,2389000,2394800,2391100,2399100,2421300,2432300,2431000,2442400,2475500,2512600,2562400,2625000,2678500,2719800,2777500,2830900,2855900,2875000,2914100,2967900,3014500,3062600,3110400,3158400,3193400,3232800,3271700,3317000,3355100,3393400,3426200,3441100,3441700,3443300,3438900,3425700,3423600,3436700,3455400,3473500,3497400,3520400,3544700,3583100,3632700,3695900,3768800,3834900,3895300,3953000,3987800,4005600,4011000,4004000,4026600,4069900,4093500,4099600,4121300,4151300,4176600,4183800,4185800,4189000,4201800,4208000,4214200,4235800,4273100,4295600,4310800,4323800,4343200,4360200,4373100,4400700,4460300,4540600,4607600,4656000,4706400,4739000
44769,Cotati,CA,Santa Rosa,Sonoma,3864,197600,197600,197500,197600,197600,197700,198100,198600,199400,200300,201300,202100,203000,203900,205000,206100,207200,208400,209800,211300,213100,215100,216900,218600,220300,222000,223800,225600,227500,229600,231900,234400,237200,240200,243300,246300,249500,252800,256400,260000,263900,268000,272300,276900,281900,287100,292100,296900,301700,306300,310900,315300,319600,323900,328100,332300,336400,340500,344200,347400,350400,353200,355800,358300,360600,363100,365700,368500,371500,374400,377300,380000,382500,385000,387400,389900,392400,395200,398200,402000,407100,412200,416900,421700,426600,431300,436100,441000,445800,450200,453800,456800,459800,463600,468900,475700,483600,492000,501100,510800,520700,530700,540900,551000,560700,569500,576900,583600,590000,595900,601300,605900,609200,611400,612800,613200,613000,612600,611900,611200,610700,609600,608100,606100,602800,598000,592100,585600,580100,575500,571400,567100,562300,556300,549800,543200,536100,528400,520100,511400,503000,494300,484800,474900,465000,455300,446600,439600,433300,426600,419400,412700,407200,402600,397700,392400,386600,379900,373800,369900,368600,369800,372600,376600,378400,380200,383600,386900,388300,392200,396000,396200,394900,395100,395300,394300,391200,385900,378600,371200,365100,359800,355200,350300,345200,338300,331700,326000,323000,322200,322300,322700,324800,328100,329500,329500,329600,333300,340700,349700,357000,361600,366500,373400,381200,386600,393800,404200,414700,421500,425400,426900,426800,428900,434700,440100,443900,449000,452900,456500,461500,465900,469500,473800,477300,480700,484500,487900,490400,492100,495400,500700,507300,512400,512900,513900,521700,530200,534200,534700,533900,535800,542000,547600,549900,552300,555300,557100,559500,562900,566600,574600,587200,597400,603900,608000,610500,613400,618400,623600,629400,635200,639800,645900,652400
34285,Tiburon,CA,San Francisco,Marin,4093,633400,635800,638500,641900,645900,650500,655600,661000,667200,674000,680700,686900,693300,699700,706500,713800,721400,729300,737400,745300,753600,761900,769600,776400,782900,789100,795400,802000,809100,816500,824300,832400,841600,851800,862200,873000,884800,897800,912400,929000,947400,967100,988000,1009400,1031600,1054100,1075900,1096600,1116900,1136600,1156300,1176600,1197200,1217800,1238000,1257400,1276000,1293700,1309600,1323400,1335600,1346100,1355700,1365000,1373900,1382200,1389500,1395000,1398900,1401800,1403400,1403400,1402000,1400300,1399500,1400400,1403000,1407000,1411400,1416600,1422100,1427300,1433000,1441100,1450900,1460900,1468800,1471200,1467300,1460400,1456400,1459400,1470300,1486300,1505100,1526700,1551000,1575500,1596400,1610200,1617100,1619200,1619500,1619400,1621000,1626000,1634000,1643300,1650000,1651400,1650100,1651700,1659200,1672200,1686700,1698000,1703700,1703200,1697800,1692700,1690700,1692500,1698700,1709700,1722700,1733200,1737600,1737100,1735500,1733600,1731900,1734000,1736900,1735800,1731400,1729200,1731400,1735500,1736900,1735300,1730100,1718700,1703200,1691100,1681300,1673300,1670400,1673300,1678100,1682300,1684700,1688700,1696400,1703100,1708900,1719200,1728800,1733200,1728900,1717100,1704000,1693400,1680700,1670700,1658700,1649800,1657100,1645800,1609200,1578300,1568900,1561000,1536700,1499200,1480400,1480400,1486600,1493000,1479600,1451200,1436300,1438000,1441300,1445200,1460000,1487700,1508800,1507600,1498400,1503100,1517400,1535800,1553700,1566800,1574900,1581600,1589300,1606600,1628400,1644300,1659500,1669100,1674100,1691500,1724400,1758300,1791100,1820100,1835700,1830300,1819800,1823000,1831500,1833100,1844300,1864200,1879700,1884000,1884000,1888500,1910300,1947400,1988300,2024500,2053900,2085100,2119200,2164600,2219200,2258100,2268800,2270400,2270400,2273900,2287000,2305700,2317200,2320800,2312100,2300500,2287600,2292000,2307500,2336200,2372500,2387000,2365300,2339200,2331200,2338200,2360800,2387700,2407600,2420200,2432300,2435400,2438300,2451000,2470100,2489600,2508800,2514900,2513900,2514500,2511600
396542,North Fair Oaks,CA,San Francisco,San Mateo,4107,204600,205000,205300,205700,206100,206600,207100,207700,208700,210000,211300,212400,213600,214900,216200,217700,219100,220600,222100,223700,225700,227900,230200,232200,234300,236600,239000,241500,244100,246900,249900,253100,256800,260900,265100,269400,274000,278800,283800,289100,294500,300000,305700,311400,317500,323900,330100,336000,341800,347500,353100,358500,363700,368600,373500,378000,382600,387200,391700,395900,400000,403900,407700,411200,414600,417800,421000,424100,427100,430400,433800,437100,440300,443500,446600,449800,452800,455900,458800,462400,465400,466400,466100,466200,466600,467300,468500,470500,473400,477200,481800,487400,494300,502700,512000,521600,531200,540400,549600,558700,567600,576700,586000,595100,604100,612500,619800,626700,634200,642000,649300,655000,658800,661000,661900,661600,660800,660200,660100,660500,661600,663300,665000,666000,666200,666000,665700,666000,668100,671500,674300,676600,679800,684000,687000,687200,684400,679200,671600,662800,653700,644700,635000,625300,616700,608900,599600,587000,571700,555400,539100,523800,510100,497300,483100,467700,452800,438600,426800,420700,420400,423600,429300,436800,445100,451700,454900,451300,438600,422200,410600,405000,401100,395400,389100,382300,375300,369400,366200,368000,374600,380100,380300,377500,375700,376100,376200,376000,373800,370300,371900,378600,386400,396100,406900,413800,421300,434700,451800,465800,475400,485700,498500,509200,517400,530400,548500,563900,567700,563500,559900,560500,566700,574000,576400,577600,581400,581700,578800,581800,594500,611900,627100,639100,648100,658200,669000,678100,694600,721300,748700,775300,793800,794900,789400,786500,786400,797100,810200,818800,824000,830300,839000,849300,857100,864400,871300,878900,884300,884700,882700,882800,887700,898100,907700,915800,928900,946400,965200,990300,1024800,1050900,1071800,1106100,1137700
